"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liechtenstein","LIE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","98.6416","96.3858","94.13","89.7234","85.3168","80.9102","76.5036","72.097","67.4008","62.7046","58.0084","53.3122","48.616","47.0548","45.4936","43.9324","42.3712","40.81","40.3956","39.9812","39.5668","39.1524","38.738","37.6946","36.6512","35.6078","34.5644","33.521","32.6754","31.8298","30.9842","30.1386","29.293","29.2664","29.2398","29.2132","29.1866","29.16","28.9088","28.6576","28.4064","28.1552","27.904","26.781","25.658","24.535","23.412","22.289","22.2006","22.1122","22.0238","21.9354","21.847","21.6628","21.4786","21.2944","21.1102","20.926","20.6904","20.4548","",
"Lower middle income","LMC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","113.101840296526","113.507265692809","113.78937196517","113.917052497729","113.911021651703","113.797041308456","113.56327047528","113.224049758308","112.717716794849","112.307264020471","112.052193520699","111.771495793063","111.659264242477","111.319687855436","111.058387767386","110.832940380193","110.721870924703","110.630220741653","110.337044969337","110.018507485975","109.668944670491","109.248556140679","108.81666073895","107.834713332967","106.833006078183","105.81728943074","104.768470560868","103.713668753979","101.639509940018","99.5664370004159","97.5037656153393","95.4256200582293","93.3447706030022","90.7763941069191","88.1933648141245","85.5847991724084","82.9498959600219","80.2867858825611","77.9254993804562","75.5714445134254","73.2362974396857","70.9037803364954","68.6054697184237","66.7256570846089","64.8679951489301","63.0278109643592","61.1771707309867","59.3436976718754","57.714714335985","56.1174005815904","54.5448356410692","52.9806819059618","51.4294318176703","49.7503213429296","48.0775710409688","46.4095100575938","44.7119690452542","43.033744359601","42.3537150022999","41.6554073355311","",
"Low & middle income","LMY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","98.7298998054955","98.7503181064804","98.2926430516301","96.8933435172517","95.4184217395374","93.9579809732034","92.4930876020564","91.021937888085","88.8210851693135","86.8026802039642","85.0748657483623","83.5421309339197","82.4155887530775","82.1516212685115","81.8854482091146","81.4250798784837","80.708803734958","79.7912734630081","79.2906933630156","78.6865134631235","78.0598731064688","77.2904115040497","76.4901154380853","75.8901243091741","75.4960852880474","75.3213111023469","75.2921166114692","75.4173331550054","74.261511441736","73.2493959802275","72.3637753537703","71.5901479381685","70.9058316421176","70.2323559306824","69.4395717446803","68.4472966133405","67.1400734534048","65.7014170396812","64.4358906885651","62.9655678154879","61.3055511958722","59.5009686440135","57.5230388413928","55.8485376550121","54.4458595169758","53.4270609548247","52.6839082948395","52.2950262747361","52.2574528043586","52.1955019057036","51.9477766935879","51.5280934445789","50.9307538052833","50.0863120124469","49.1879975684606","48.2856920395132","47.3303060176836","46.3556936789603","45.9083196619698","45.4200995208676","",
"Lesotho","LSO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","95.7386","95.5718","95.405","95.3318","95.2586","95.1854","95.1122","95.039","94.9162","94.7934","94.6706","94.5478","94.425","94.1948","93.9646","93.7344","93.5042","93.274","92.96","92.646","92.332","92.018","91.704","91.2636","90.8232","90.3828","89.9424","89.502","89.178","88.854","88.53","88.206","87.882","87.4072","86.9324","86.4576","85.9828","85.508","85.9944","86.4808","86.9672","87.4536","87.94","87.7282","87.5164","87.3046","87.0928","86.881","87.3072","87.7334","88.1596","88.5858","89.012","89.7548","90.4976","91.2404","91.9832","92.726","92.578","92.43","",
"Late-demographic dividend","LTE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","65.6273842029219","64.85049633407","63.7761127886951","61.544435638707","59.3743526686865","57.3400751574715","55.3344276738677","53.3854412071795","50.412264450884","47.3849971171432","44.357787887151","41.3959913601882","38.5603466223039","37.2991601115953","36.070496221768","34.7746107599213","33.3433499067023","31.7588171951298","31.6690663719957","31.5121273306681","31.3328498631708","31.0978691379282","30.8348376324786","31.5944826262009","32.4628007783468","33.4419242040894","34.5101772298325","35.6474677451922","34.385179512905","33.2357605763488","32.1995599349803","31.3462090796975","30.6401333445925","30.3604351798078","30.0466613159673","29.6242904938566","28.9883343969375","28.2680186092544","27.6222910200061","26.7898768785854","25.7693020708031","24.6211226799644","23.2971512126964","22.2991627220227","21.5059304214437","20.9933856406006","20.7104644051039","20.7009686768593","21.1995902692718","21.7321407405185","22.134631562244","22.4035020502321","22.496125974472","22.218984864857","21.9091114148876","21.6271344280197","21.3364417865165","21.0294194386712","20.6921025486878","20.3197486166759","",
"Lithuania","LTU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","16.42","16.38","16.34","16.8348","17.3296","17.8244","18.3192","18.814","19.7124","20.6108","21.5092","22.4076","23.306","23.7242","24.1424","24.5606","24.9788","25.397","24.4264","23.4558","22.4852","21.5146","20.544","22.4716","24.3992","26.3268","28.2544","30.182","33.121","36.06","38.999","41.938","44.877","42.2564","39.6358","37.0152","34.3946","31.774","29.6338","27.4936","25.3534","23.2132","21.073","20.6424","20.2118","19.7812","19.3506","18.92","17.8216","16.7232","15.6248","14.5264","13.428","12.9132","12.3984","11.8836","11.3688","10.854","10.2026","9.5512","",
"Luxembourg","LUX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","25.9454","26.3132","26.681","27.0492","27.4174","27.7856","28.1538","28.522","28.2412","27.9604","27.6796","27.3988","27.118","25.5556","23.9932","22.4308","20.8684","19.306","18.2594","17.2128","16.1662","15.1196","14.073","13.5382","13.0034","12.4686","11.9338","11.399","11.6236","11.8482","12.0728","12.2974","12.522","12.0494","11.5768","11.1042","10.6316","10.159","10.4674","10.7758","11.0842","11.3926","11.701","11.286","10.871","10.456","10.041","9.626","8.9816","8.3372","7.6928","7.0484","6.404","6.0686","5.7332","5.3978","5.0624","4.727","4.6038","4.4806","",
"Latvia","LVA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","18.5598","19.1044","19.649","20.325","21.001","21.677","22.353","23.029","23.9984","24.9678","25.9372","26.9066","27.876","28.711","29.546","30.381","31.216","32.051","33.7214","35.3918","37.0622","38.7326","40.403","41.4178","42.4326","43.4474","44.4622","45.477","45.0826","44.6882","44.2938","43.8994","43.505","39.1908","34.8766","30.5624","26.2482","21.934","21.0008","20.0676","19.1344","18.2012","17.268","17.4462","17.6244","17.8026","17.9808","18.159","17.585","17.011","16.437","15.863","15.289","15.4654","15.6418","15.8182","15.9946","16.171","15.8014","15.4318","",
"Macao SAR, China","MAC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","13.1694","11.6622","10.155","9.2208","8.2866","7.3524","6.4182","5.484","5.62","5.756","5.892","6.028","6.164","6.3914","6.6188","6.8462","7.0736","7.301","7.8654","8.4298","8.9942","9.5586","10.123","9.3464","8.5698","7.7932","7.0166","6.24","6.392","6.544","6.696","6.848","7","6.8816","6.7632","6.6448","6.5264","6.408","5.9818","5.5556","5.1294","4.7032","4.277","4.0908","3.9046","3.7184","3.5322","3.346","3.318","3.29","3.262","3.234","3.206","3.041","2.876","2.711","2.546","2.381","2.3036","2.2262","",
"St. Martin (French part)","MAF","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","150.518","151.393","152.268","151.1958","150.1236","149.0514","147.9792","146.907","142.995","139.083","135.171","131.259","127.347","123.2592","119.1714","115.0836","110.9958","106.908","99.9228","92.9376","85.9524","78.9672","71.982","66.6672","61.3524","56.0376","50.7228","45.408","43.7456","42.0832","40.4208","38.7584","37.096","36.641","36.186","35.731","35.276","34.821","35.0552","35.2894","35.5236","35.7578","35.992","35.3362","34.6804","34.0246","33.3688","32.713","32.894","33.075","33.256","33.437","33.618","33.1012","32.5844","32.0676","31.5508","31.034","30.681","30.328","",
"Monaco","MCO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","32.8038","32.2214","31.639","30.5428","29.4466","28.3504","27.2542","26.158","27.4422","28.7264","30.0106","31.2948","32.579","33.7258","34.8726","36.0194","37.1662","38.313","38.0496","37.7862","37.5228","37.2594","36.996","39.3184","41.6408","43.9632","46.2856","48.608","51.522","54.436","57.35","60.264","63.178","62.1568","61.1356","60.1144","59.0932","58.072","52.6486","47.2252","41.8018","36.3784","30.955","30.1968","29.4386","28.6804","27.9222","27.164","26.8846","26.6052","26.3258","26.0464","25.767","25.0966","24.4262","23.7558","23.0854","22.415","22.1802","21.9454","",
"Madagascar","MDG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","155.49","155.49","155.49","156.1908","156.8916","157.5924","158.2932","158.994","159.336","159.678","160.02","160.362","160.704","160.3386","159.9732","159.6078","159.2424","158.877","157.4956","156.1142","154.7328","153.3514","151.97","151.476","150.982","150.488","149.994","149.5","149.4412","149.3824","149.3236","149.2648","149.206","150.3886","151.5712","152.7538","153.9364","155.119","153.9898","152.8606","151.7314","150.6022","149.473","146.4332","143.3934","140.3536","137.3138","134.274","131.4256","128.5772","125.7288","122.8804","120.032","117.9436","115.8552","113.7668","111.6784","109.59","107.7374","105.8848","",
"Maldives","MDV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","206.4318","208.2384","210.045","210.6522","211.2594","211.8666","212.4738","213.081","212.7694","212.4578","212.1462","211.8346","211.523","209.6638","207.8046","205.9454","204.0862","202.227","203.5582","204.8894","206.2206","207.5518","208.883","201.37","193.857","186.344","178.831","171.318","157.5698","143.8216","130.0734","116.3252","102.577","90.959","79.341","67.723","56.105","44.487","40.0056","35.5242","31.0428","26.5614","22.08","20.731","19.382","18.033","16.684","15.335","14.4272","13.5194","12.6116","11.7038","10.796","10.1988","9.6016","9.0044","8.4072","7.81","7.4138","7.0176","",
"Middle East & North Africa","MEA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","137.153597086128","137.486603309316","137.88444391023","137.393958069388","136.888240301277","136.290065386575","135.394086890211","134.357460343019","131.884504201622","129.439943471392","127.088790108151","124.806798499331","122.676126121844","121.107966952661","119.557013833177","117.959390097587","116.322925662235","114.629928987149","111.677583864431","108.719076241792","105.786642061242","102.916467667912","100.069146796004","96.2546406522826","92.4406806423078","88.6069266964904","84.7162725136067","80.8337455489538","77.0321239166206","73.2475351935969","69.7674756577096","65.899415059192","62.3229483266936","59.2789313573964","56.2523975622426","53.1185667201476","50.0950011361777","47.0284743815984","45.480125843512","43.9395022272712","42.4082148720253","40.826562502273","39.2540487318756","39.005012060524","38.7680295627354","38.535021500332","38.2699004053816","38.0170160999","38.471592127077","38.9434164501893","39.4521806264201","40.0251119377137","40.6309626496809","40.6395043735482","40.6017724457825","40.4988228269663","40.2426989322918","39.9706780005773","39.7044596608902","39.3931548087337","",
"Mexico","MEX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","116.4508","116.6804","116.91","116.91","116.91","116.91","116.91","116.91","116.0652","115.2204","114.3756","113.5308","112.686","111.7502","110.8144","109.8786","108.9428","108.007","105.9622","103.9174","101.8726","99.8278","97.783","95.9352","94.0874","92.2396","90.3918","88.544","87.7862","87.0284","86.2706","85.5128","84.755","84.4","84.045","83.69","83.335","82.98","81.612","80.244","78.876","77.508","76.14","74.971","73.802","72.633","71.464","70.295","69.43","68.565","67.7","66.835","65.97","64.849","63.728","62.607","61.486","60.365","59.4542","58.5434","",
"Marshall Islands","MHL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","95.6361021622658","95.6126544148869","95.1204939246346","93.6625885270354","92.13055812925","90.6153723531821","89.1172435291901","87.607587326638","85.3206308820197","83.2266472283979","81.431891761862","79.8384821335077","78.6584698510542","78.3997446930603","78.1289764099638","77.6426658515805","76.8957202283518","75.9254325201902","75.395759538527","74.7660789457691","74.1236592730867","73.3518305740964","72.5473571568771","71.9752383297273","71.6024570859426","71.4386257385766","71.4149776234476","71.5359402179965","70.2314395686114","69.0527141976769","67.9832459640439","67.01665770312","66.1156543396504","65.2129327852747","64.1946761150886","62.9897865524525","61.4876609879771","59.8615065857985","58.5172132577519","56.9635334205774","55.2091744235948","53.3064339454034","51.2242943660162","49.5073480611064","48.0428528873283","46.9342653368137","46.0862675773121","45.5556131468833","45.424849189386","45.2678519222139","44.9346665007333","44.4480138881406","43.7915125715081","42.8567367562241","41.8735761902435","40.8901294626987","39.8633157975698","38.821321603988","38.3598267536737","37.8662920449562","",
"North Macedonia","MKD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","37.2764","37.8892","38.502","39.7842","41.0664","42.3486","43.6308","44.913","45.1752","45.4374","45.6996","45.9618","46.224","46.9916","47.7592","48.5268","49.2944","50.062","50.224","50.386","50.548","50.71","50.872","50.4402","50.0084","49.5766","49.1448","48.713","47.605","46.497","45.389","44.281","43.173","41.4934","39.8138","38.1342","36.4546","34.775","32.5642","30.3534","28.1426","25.9318","23.721","23.1162","22.5114","21.9066","21.3018","20.697","20.1614","19.6258","19.0902","18.5546","18.019","17.5598","17.1006","16.6414","16.1822","15.723","15.162","14.601","",
"Mali","MLI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","199.98","199.564","199.148","198.6042","198.0604","197.5166","196.9728","196.429","195.9734","195.5178","195.0622","194.6066","194.151","193.7364","193.3218","192.9072","192.4926","192.078","192.0494","192.0208","191.9922","191.9636","191.935","192.4212","192.9074","193.3936","193.8798","194.366","194.7606","195.1552","195.5498","195.9444","196.339","195.2604","194.1818","193.1032","192.0246","190.946","190.0094","189.0728","188.1362","187.1996","186.263","186.1042","185.9454","185.7866","185.6278","185.469","184.1562","182.8434","181.5306","180.2178","178.905","176.9494","174.9938","173.0382","171.0826","169.127","166.8668","164.6066","",
"Malta","MLT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","20.6496","19.8618","19.074","17.9754","16.8768","15.7782","14.6796","13.581","13.3768","13.1726","12.9684","12.7642","12.56","12.9178","13.2756","13.6334","13.9912","14.349","14.295","14.241","14.187","14.133","14.079","13.735","13.391","13.047","12.703","12.359","12.286","12.213","12.14","12.067","11.994","13.2716","14.5492","15.8268","17.1044","18.382","18.7978","19.2136","19.6294","20.0452","20.461","19.975","19.489","19.003","18.517","18.031","17.0822","16.1334","15.1846","14.2358","13.287","13.2054","13.1238","13.0422","12.9606","12.879","12.4966","12.1142","",
"Myanmar","MMR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","95.8692","96.1856","96.502","96.502","96.502","96.502","96.502","96.502","95.3566","94.2112","93.0658","91.9204","90.775","88.9146","87.0542","85.1938","83.3334","81.473","77.3408","73.2086","69.0764","64.9442","60.812","58.6496","56.4872","54.3248","52.1624","50","48.471","46.942","45.413","43.884","42.355","41.6966","41.0382","40.3798","39.7214","39.063","38.668","38.273","37.878","37.483","37.088","36.2962","35.5044","34.7126","33.9208","33.129","32.4684","31.8078","31.1472","30.4866","29.826","29.5626","29.2992","29.0358","28.7724","28.509","28.2066","27.9042","",
"Middle East & North Africa (excluding high income)","MNA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","139.732761992633","140.241895257638","140.88571610964","140.536470131126","140.142085809294","139.584428033618","138.637181840293","137.547470666254","134.774632126742","132.045906672616","129.435839049127","126.902092997943","124.509212997658","122.814840277281","121.127887314227","119.393100470577","117.617711841127","115.800710290468","112.729810719573","109.660743797895","106.61371434686","103.609601302324","100.629291792807","96.9131906949475","93.2128997996461","89.519052488451","85.8092221848198","82.1258710765463","78.3672421308269","74.6085783641729","71.1604142994044","67.3059556717572","63.4681719336193","60.4710277070781","57.4975725038128","54.5280915094056","51.5681098168441","48.5564508603613","47.0775343826111","45.5935296164306","44.1133795763372","42.6298211310071","41.1574684832534","41.042825400291","40.951605002739","40.8766464051707","40.8109449298781","40.7613985583375","41.4136230217106","42.0777134956196","42.7653388595627","43.5058002582843","44.2623978846322","44.3373209634979","44.3414938287599","44.2590157602852","44.0989025813747","43.8906160685692","43.6236748642431","43.2948071398304","",
"Montenegro","MNE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","37.837","37.506","37.175","37.7488","38.3226","38.8964","39.4702","40.044","38.536","37.028","35.52","34.012","32.504","31.5764","30.6488","29.7212","28.7936","27.866","27.9892","28.1124","28.2356","28.3588","28.482","29.1996","29.9172","30.6348","31.3524","32.07","30.9116","29.7532","28.5948","27.4364","26.278","25.3918","24.5056","23.6194","22.7332","21.847","20.774","19.701","18.628","17.555","16.482","16.929","17.376","17.823","18.27","18.717","17.6396","16.5622","15.4848","14.4074","13.33","12.5266","11.7232","10.9198","10.1164","9.313","8.781","8.249","",
"Mongolia","MNG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","77.5018","80.1514","82.801","82.801","82.801","82.801","82.801","82.801","82.801","82.801","82.801","82.801","82.801","78.0512","73.3014","68.5516","63.8018","59.052","54.9696","50.8872","46.8048","42.7224","38.64","37.689","36.738","35.787","34.836","33.885","34.7916","35.6982","36.6048","37.5114","38.418","37.0208","35.6236","34.2264","32.8292","31.432","29.4552","27.4784","25.5016","23.5248","21.548","21.0794","20.6108","20.1422","19.6736","19.205","20.6802","22.1554","23.6306","25.1058","26.581","27.4634","28.3458","29.2282","30.1106","30.993","31.4384","31.8838","",
"Northern Mariana Islands","MNP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","128.4218","129.2694","130.117","130.7442","131.3714","131.9986","132.6258","133.253","137.2688","141.2846","145.3004","149.3162","153.332","155.1592","156.9864","158.8136","160.6408","162.468","165.3152","168.1624","171.0096","173.8568","176.704","176.691","176.678","176.665","176.652","176.639","178.7822","180.9254","183.0686","185.2118","187.355","187.0854","186.8158","186.5462","186.2766","186.007","185.0464","184.0858","183.1252","182.1646","181.204","179.1288","177.0536","174.9784","172.9032","170.828","168.4914","166.1548","163.8182","161.4816","159.145","157.0412","154.9374","152.8336","150.7298","148.626","146.2508","143.8756","",
"Mauritania","MRT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","148.473","145.703","142.933","140.3424","137.7518","135.1612","132.5706","129.98","128.1266","126.2732","124.4198","122.5664","120.713","119.519","118.325","117.131","115.937","114.743","114.0508","113.3586","112.6664","111.9742","111.282","110.7404","110.1988","109.6572","109.1156","108.574","107.6504","106.7268","105.8032","104.8796","103.956","103.242","102.528","101.814","101.1","100.386","99.0694","97.7528","96.4362","95.1196","93.803","92.2036","90.6042","89.0048","87.4054","85.806","84.4482","83.0904","81.7326","80.3748","79.017","77.4234","75.8298","74.2362","72.6426","71.049","69.628","68.207","",
"Mauritius","MUS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","127.2472","118.1206","108.994","101.7958","94.5976","87.3994","80.2012","73.003","69.5824","66.1618","62.7412","59.3206","55.9","59.3198","62.7396","66.1594","69.5792","72.999","66.679","60.359","54.039","47.719","41.399","42.0668","42.7346","43.4024","44.0702","44.738","44.3046","43.8712","43.4378","43.0044","42.571","41.3146","40.0582","38.8018","37.5454","36.289","36.3276","36.3662","36.4048","36.4434","36.482","36.1596","35.8372","35.5148","35.1924","34.87","33.5722","32.2744","30.9766","29.6788","28.381","27.8518","27.3226","26.7934","26.2642","25.735","25.2786","24.8222","",
"Malawi","MWI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","185.5414","186.0942","186.647","187.7134","188.7798","189.8462","190.9126","191.979","193.035","194.091","195.147","196.203","197.259","198.3148","199.3706","200.4264","201.4822","202.538","202.538","202.538","202.538","202.538","202.538","200.6726","198.8072","196.9418","195.0764","193.211","186.4374","179.6638","172.8902","166.1166","159.343","159.6552","159.9674","160.2796","160.5918","160.904","159.866","158.828","157.79","156.752","155.714","155.4768","155.2396","155.0024","154.7652","154.528","152.471","150.414","148.357","146.3","144.243","141.9286","139.6142","137.2998","134.9854","132.671","132.0948","131.5186","",
"Malaysia","MYS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","78.6396","78.6048","78.57","76.1424","73.7148","71.2872","68.8596","66.432","63.1548","59.8776","56.6004","53.3232","50.046","48.297","46.548","44.799","43.05","41.301","39.0358","36.7706","34.5054","32.2402","29.975","27.9458","25.9166","23.8874","21.8582","19.829","19.6816","19.5342","19.3868","19.2394","19.092","18.2262","17.3604","16.4946","15.6288","14.763","14.4122","14.0614","13.7106","13.3598","13.009","12.9564","12.9038","12.8512","12.7986","12.746","12.8266","12.9072","12.9878","13.0684","13.149","13.202","13.255","13.308","13.361","13.414","13.4668","13.5196","",
"North America","NAC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","79.2907673622961","76.9013916407803","74.5100091779348","72.5670426513505","70.6221722020437","68.6760950820926","66.7185571259938","64.7636665732749","63.5993618694506","62.442274212652","61.2909961969278","60.0987849574188","58.9453456792757","57.2482510521155","55.5460909712126","53.8409874221291","52.1263548218721","50.4098593057739","50.0586396943259","49.7168486941958","49.3789277896251","49.0536747110194","48.7478093260827","49.0802424435564","49.4179761149354","49.7496000201223","50.0578979341174","50.3449024890402","51.5000779253058","52.6426097998493","53.8040241262654","54.9652241532335","56.1317106349585","54.5762816667825","53.0224900068804","51.4735774036781","49.917836158542","48.3645093571844","46.7024602406495","45.0443048249147","43.3864971058499","41.7167765778351","40.0509417647236","39.4926874645665","38.9347582948713","38.3723318532919","37.7803352950647","37.1937070941404","35.0396567471191","32.8925402396563","30.7524460570081","28.5936623498961","26.4355245365078","24.9141341936224","23.3992229635975","21.8899735487449","20.3731213412371","18.8553923078543","17.6417832307528","16.4247416889169","",
"Namibia","NAM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.4226","103.5498","103.677","103.792","103.907","104.022","104.137","104.252","107.6634","111.0748","114.4862","117.8976","121.309","120.3652","119.4214","118.4776","117.5338","116.59","114.491","112.392","110.293","108.194","106.095","105.0762","104.0574","103.0386","102.0198","101.001","99.138","97.275","95.412","93.549","91.686","91.1936","90.7012","90.2088","89.7164","89.224","87.7702","86.3164","84.8626","83.4088","81.955","81.7756","81.5962","81.4168","81.2374","81.058","80.6428","80.2276","79.8124","79.3972","78.982","75.911","72.84","69.769","66.698","63.627","61.632","59.637","",
"New Caledonia","NCL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","45.316","45.316","45.316","52.925","60.534","68.143","75.752","83.361","82.1036","80.8462","79.5888","78.3314","77.074","79.1728","81.2716","83.3704","85.4692","87.568","83.1548","78.7416","74.3284","69.9152","65.502","61.9208","58.3396","54.7584","51.1772","47.596","46.245","44.894","43.543","42.192","40.841","38.973","37.105","35.237","33.369","31.501","30.1526","28.8042","27.4558","26.1074","24.759","23.986","23.213","22.44","21.667","20.894","20.2538","19.6136","18.9734","18.3332","17.693","17.1204","16.5478","15.9752","15.4026","14.83","14.4552","14.0804","",
"Niger","NER","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","206.2864","207.4082","208.53","209.3538","210.1776","211.0014","211.8252","212.649","213.4092","214.1694","214.9296","215.6898","216.45","217.679","218.908","220.137","221.366","222.595","223.6654","224.7358","225.8062","226.8766","227.947","227.373","226.799","226.225","225.651","225.077","224.6148","224.1526","223.6904","223.2282","222.766","222.1278","221.4896","220.8514","220.2132","219.575","218.7698","217.9646","217.1594","216.3542","215.549","214.3628","213.1766","211.9904","210.8042","209.618","207.843","206.068","204.293","202.518","200.743","197.902","195.061","192.22","189.379","186.538","183.5134","180.4888","",
"Nigeria","NGA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","163.956","163.956","163.956","163.5722","163.1884","162.8046","162.4208","162.037","163.2712","164.5054","165.7396","166.9738","168.208","168.9736","169.7392","170.5048","171.2704","172.036","170.7762","169.5164","168.2566","166.9968","165.737","163.5624","161.3878","159.2132","157.0386","154.864","152.5778","150.2916","148.0054","145.7192","143.433","142.0736","140.7142","139.3548","137.9954","136.636","135.3652","134.0944","132.8236","131.5528","130.282","128.8608","127.4396","126.0184","124.5972","123.176","121.9508","120.7256","119.5004","118.2752","117.05","115.106","113.162","111.218","109.274","107.33","105.447","103.564","",
"Nicaragua","NIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","178.2796","177.8728","177.466","176.9762","176.4864","175.9966","175.5068","175.017","175.2028","175.3886","175.5744","175.7602","175.946","174.8458","173.7456","172.6454","171.5452","170.445","170.2676","170.0902","169.9128","169.7354","169.558","167.3228","165.0876","162.8524","160.6172","158.382","156.1782","153.9744","151.7706","149.5668","147.363","143.4002","139.4374","135.4746","131.5118","127.549","124.5836","121.6182","118.6528","115.6874","112.722","110.6432","108.5644","106.4856","104.4068","102.328","100.6512","98.9744","97.2976","95.6208","93.944","92.1532","90.3624","88.5716","86.7808","84.99","83.3048","81.6196","",
"Netherlands","NLD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","17.9102","18.8006","19.691","20.0906","20.4902","20.8898","21.2894","21.689","21.133","20.577","20.021","19.465","18.909","17.169","15.429","13.689","11.949","10.209","9.759","9.309","8.859","8.409","7.959","7.747","7.535","7.323","7.111","6.899","6.9414","6.9838","7.0262","7.0686","7.111","6.9232","6.7354","6.5476","6.3598","6.172","6.3648","6.5576","6.7504","6.9432","7.136","6.7676","6.3992","6.0308","5.6624","5.294","5.1248","4.9556","4.7864","4.6172","4.448","4.316","4.184","4.052","3.92","3.788","3.7028","3.6176","",
"Norway","NOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","27.9588","28.1884","28.418","29.0768","29.7356","30.3944","31.0532","31.712","32.035","32.358","32.681","33.004","33.327","31.537","29.747","27.957","26.167","24.377","22.877","21.377","19.877","18.377","16.877","17.067","17.257","17.447","17.637","17.827","17.4112","16.9954","16.5796","16.1638","15.748","15.162","14.576","13.99","13.404","12.818","12.2498","11.6816","11.1134","10.5452","9.977","9.7642","9.5514","9.3386","9.1258","8.913","8.3382","7.7634","7.1886","6.6138","6.039","5.8594","5.6798","5.5002","5.3206","5.141","5.1048","5.0686","",
